ads_id,prop_name,completion_year,monthly_rent_rm,location,property_type,rooms,parking,bathroom,size_sqft,furnished,region,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine
99780220,"SkyAwani 3 Residence, Setapak",2021,1400,Setapak,Condominium,3,1,2,800,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
99780201,"SkyAwani 3 Residence, Setapak",2021,1200,Setapak,Condominium,3,2,2,800,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
98696113,CitiZen,2019,720,Old Klang Road,Service Residence,1,1,1,1100,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
99780168,"SkyAwani 3 Residence, Setapak",2021,1200,Setapak,Condominium,3,2,2,800,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
98696070,CitiZen,2019,2400,Old Klang Road,Service Residence,3,1,2,883,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99780010,"SkyAwani 3 Residence, Setapak",2021,1300,Setapak,Condominium,3,1,2,800,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
99780064,The Holmes 2,2021,1950,Cheras,Condominium,3,2,3,943,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99744743,Amadesa,2007,1200,Desa Petaling,Condominium,3,1,2,1046,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No
99779928,The Haute,2019,2050,Keramat,Condominium,3,2,2,1100,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99779964,The Holmes 2,2021,1900,Cheras,Condominium,3,1,2,1104,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99417668,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018,1200,Bukit Jalil,Apartment,3,1,2,1200,Not Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
99779777,M Centura,2021,1400,Sentul,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
99779775,M Centura,2021,1400,Sentul,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
99735931,Sentul Point Suite Apartment,2020,1750,Sentul,Apartment,3,1,2,876,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
99779425,Sky Meridien,2017,2650,Sentul,Service Residence,2,2,2,874,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
99779210,Residensi Rampai II,2021,1600,Setapak,Apartment,4,2,2,1000,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No
99778963,Sentul Point Suite Apartment,2020,1500,Sentul,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No
99778982,Bandar Baru Sentul,2017,900,Sentul,Apartment,2,1,1,570,Not Furnished,Kuala Lumpur,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
99587486,Warisan City View,2005,1700,Cheras,Condominium,3,1,2,1050,Partially Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No
99779109,M3 Residency,2017,1400,Setapak,Service Residence,3,1,2,925,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99778934,Kepong Sentral Condominium,2007,1200,Kepong,Condominium,3,1,2,650,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
99779068,10 Semantan,2006,1200,Damansara Heights,Service Residence,1,1,1,550,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
99778921,PPA1M Metropolitan Kepong,2018,1300,Kepong,Condominium,3,1,2,1200,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No
99778744,Sang Suria,2002,1400,Sentul,Condominium,3,1,2,1250,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
87305411,Puncak Desa Apartment,2017,700,Kepong,Apartment,3,1,2,650,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No
99778905,Dorsett Residences Sri Hartamas,2018,2100,Sri Hartamas,Service Residence,2,1,1,560,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
99778898,Bayu Andaman,2017,1800,Sentul,Apartment,3,1,2,1000,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
99778868,Angkupuri,1998,2800,Mont Kiara,Condominium,3,2,2,1400,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
99459335,Jalil Damai,2017,1300,Bukit Jalil,Apartment,3,1,2,1068,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
99778519,Nuri Court,2017,1100,Pandan Indah,Apartment,3,1,2,1000,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No
99778276,Mandarina Court,2017,1000,Cheras,Apartment,3,1,2,850,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99778263,Villa Putera,2017,1900,Jalan Sultan Ismail,Condominium,2,1,1,1120,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
99778218,The Holmes 2,2021,1500,Cheras,Condominium,3,2,2,943,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99778312,Casa Green (Bukit Jalil),2017,2100,Bukit Jalil,Condominium,4,1,2,900,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99406106,Canopy hills,2017,600,Sungai Besi,Condominium,2,1,1,590,Not Furnished,Kuala Lumpur,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No
99778082,Fortune Court (Kepong),2017,1000,Kepong,Apartment,3,1,2,950,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99778102,Fortune Court (Kepong),2017,1000,Kepong,Apartment,3,1,2,950,Partially Furnished,Kuala Lumpur,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No
99778092,Soho Suites @ KLCC,2013,2350,KLCC,Service Residence,2,1,1,700,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99778054,Fortune Court (Kepong),2017,1000,Kepong,Others,3,1,2,950,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
99777669,Kepong Sentral Condominium,2007,2100,Kepong,Condominium,3,1,2,1050,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
99777766,"SkyAwani 3 Residence, Setapak",2021,1200,Setapak,Condominium,3,2,2,800,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
99777764,M Centura,2021,1400,Sentul,Condominium,3,2,2,850,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
99758655,Menara Orkid,2017,1200,Sentul,Apartment,3,1,2,838,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes
99777481,"SkyAwani 3 Residence, Setapak",2021,1400,Setapak,Condominium,3,1,2,800,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
97694652,Sentosa Court,2017,1300,Old Klang Road,Apartment,3,1,2,1008,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
99777266,The Hipster @ Taman Desa,2022,1800,Taman Desa,Condominium,3,2,2,921,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
99776633,THE FENNEL AT SENTUL EAST,2017,2600,Sentul,Condominium,3,3,3,1237,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No
99776506,The Elements,2015,1600,Ampang,Service Residence,1,1,1,520,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99776503,Pearl Suria,2016,2200,Old Klang Road,Condominium,2,1,2,914,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
99776203,Abadi Indah,2017,1100,Taman Desa,Condominium,3,1,2,850,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
99776231,Desa Green,1997,2000,Taman Desa,Service Residence,3,1,2,935,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
99776282,Sentul Village Mercury Service Apartment,2017,1400,Sentul,Service Residence,3,1,2,948,Partially Furnished,Kuala Lumpur,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No
99776275,Vista Komanwel,2017,2000,Bukit Jalil,Condominium,4,1,3,1424,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
99776273,Serini Melawati,2018,1850,Taman Melawati,Service Residence,2,1,1,700,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99776247,Nuri Court,2017,1200,Pandan Indah,Apartment,3,1,2,826,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No
99776246,Sentul Village Mercury Service Apartment,2017,1400,Sentul,Service Residence,3,1,2,948,Partially Furnished,Kuala Lumpur,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No
99776234,M Vertica,2023,2500,Cheras,Condominium,3,2,2,850,Fully Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No
99776219,Sinaran Wangsa Maju,2022,2199,Setapak,Service Residence,3,2,2,880,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99776339,Impiana Sky Residensi,2021,1600,Bukit Jalil,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes
99776149,The Nest Residence @ Genting Klang,2017,1200,Setapak,Condominium,1,1,1,614,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
99697679,Sentrio Suites,2017,2400,Desa Pandan,Condominium,2,1,2,900,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99616337,Infiniti 3 Residences,2017,2200,Wangsa Maju,Service Residence,3,2,2,1280,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No
99776309,Seasons Garden Residences @ Wangsa Maju,2017,1799,Wangsa Maju,Apartment,3,1,2,770,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
99776302,The Hamstead,2017,1400,Cheras,Condominium,3,2,2,947,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99697482,Tivoli Villas,1993,1800,Bangsar,Condominium,2,1,1,890,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
99776118,The Nest Residence @ Genting Klang,2017,1300,Setapak,Condominium,1,1,1,713,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
99776111,Rampai Court,2017,1000,Wangsa Maju,Apartment,2,1,1,600,Partially Furnished,Kuala Lumpur,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
99776066,The Nest Residence @ Genting Klang,2017,1100,Setapak,Condominium,1,1,1,592,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
99775582,Sky Meridien,2017,2600,Sentul,Service Residence,2,2,2,794,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99775545,Residensi Pandanmas 2,2017,1250,Desa Pandan,Apartment,3,1,2,900,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
98709269,Pangsapuri Melur (Sentul),2006,1500,Sentul,Apartment,3,1,2,1000,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
99775635,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018,1300,Bukit Jalil,Apartment,4,1,2,1400,Not Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
99775348,M Vertica,2023,1700,Cheras,Condominium,3,2,2,850,Partially Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
99775345,KL Traders Square Residences,2019,1800,Gombak,Service Residence,3,1,2,940,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99775301,Rampai Court,2017,1000,Wangsa Maju,Apartment,3,2,2,600,Partially Furnished,Kuala Lumpur,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
99775140,Canopy hills,2017,602,Bukit Jalil,Condominium,2,1,1,592,Not Furnished,Kuala Lumpur,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No
99775214,Sentul Utama Condominium,2009,1400,Sentul,Condominium,3,1,2,850,Not Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99775206,Desa Pandan Baiduri Block G Apartment,2017,1280,KLCC,Apartment,3,1,2,990,Partially Furnished,Kuala Lumpur,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
99775410,Flat Wangsa Maju Seksyen 2,2017,1200,Wangsa Maju,Flat,2,1,1,700,Not Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No
99774842,Majestic Maxim,2021,1300,Cheras,Service Residence,2,1,2,650,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
99775045,Gaya Apartments,2017,1750,Taman Melawati,Apartment,2,2,2,972,Partially Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
99775034,Pantai Hillpark 3,2017,2800,Bangsar South,Apartment,3,1,2,1323,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
99774978,Bandar Tasik Selatan (Low Cost),2017,850,Cheras,Apartment,3,1,2,650,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
99774970,Taman Connaught,2017,900,Cheras,Apartment,2,1,1,640,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
99774484,The Era,2021,2500,Segambut,Service Residence,3,2,2,1019,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99774468,Cheras Ria,2017,600,Cheras,Apartment,3,1,1,570,Not Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
99774097,M Centura,2021,1600,Sentul,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
99774092,Sri Kenangan,2017,2500,Wangsa Maju,Condominium,3,1,2,1184,Partially Furnished,Kuala Lumpur,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99774131,Majestic Maxim,2021,1750,Cheras,Service Residence,3,2,2,819,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99774269,Majestic Maxim,2021,1500,Cheras,Condominium,3,1,2,819,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99774224,Desa Satu,2017,850,Kepong,Apartment,3,1,2,655,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No
99774001,Pangsapuri Sri Penara,2017,1200,Cheras,Flat,3,1,2,650,Partially Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No
99774173,3 Residen,2010,2500,Taman Melawati,Condominium,3,2,2,1200,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
99774022,Platinum Lake PV 21,2017,1300,Setapak,Service Residence,2,1,2,900,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No
99773663,Emerald Hills,2025,1900,Cheras,Condominium,2,1,2,900,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99773348,Platinum Splendor Residensi Semarak,2020,1600,Keramat,Condominium,3,1,2,925,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
99773466,Pangsapuri Seroja,2017,850,Kepong,Flat,3,1,2,650,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
99773448,"SkyAwani 3 Residence, Setapak",2021,1450,Setapak,Condominium,3,1,2,800,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
99773175,Kepong Sentral Condominium,2007,1000,Kepong,Condominium,3,1,2,962,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
99773383,Savio Riana Dutamas Residence,2019,1350,Segambut,Service Residence,2,1,2,852,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99772829,Impiana Sky Residensi,2021,1000,Bukit Jalil,Apartment,3,1,2,850,Not Furnished,Kuala Lumpur,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
99773098,The Havre @ Bukit Jalil,2020,1600,Bukit Jalil,Condominium,3,1,3,1300,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
99773073,Pangsapuri Melur (Sentul),2006,1400,Sentul,Apartment,3,1,2,1061,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
99773050,The Holmes 2,2021,1399,Cheras,Condominium,3,1,2,943,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No
99773046,CitiZen,2019,2300,Old Klang Road,Service Residence,3,2,2,883,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
99772999,Sentul Utama Condominium,2009,1400,Sentul,Condominium,3,1,2,890,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99772949,The Era,2021,2000,Segambut,Service Residence,3,2,2,1023,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No
99772754,Bayu Andaman,2017,1100,Sentul,Apartment,3,1,2,1000,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No
98549265,KL Traders Square Residences,2019,1600,Gombak,Service Residence,3,1,2,842,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99772616,Fortune Perdana Lakeside,2016,1500,Kepong,Service Residence,3,2,2,1027,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99772565,Seksyen 2 Wangsa Maju Flat Block D,2017,900,Wangsa Maju,Flat,2,1,1,600,Not Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No
99447742,Sentul Point Suite Apartments,2017,1500,Sentul,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
99772209,Bayu Andaman,2017,1400,Sentul,Apartment,3,1,2,1001,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No
99772176,Royal Regent (Sri Putramas 3),2013,1800,Jalan Kuching,Condominium,2,1,2,875,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
99640421,Residensi Vista Wirajaya,2017,1600,Setapak,Apartment,3,1,2,884,Not Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
99772325,Pangsapuri Melur (Sentul),2006,1400,Sentul,Apartment,3,1,2,1061,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99757340,Bukit OUG Condominium,2017,900,Bukit Jalil,Condominium,2,1,1,775,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
99672109,Lido Residency,2016,1600,Cheras,Condominium,2,1,2,963,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
99634704,Cheras Ria,2017,600,Cheras,Flat,3,1,1,650,Not Furnished,Kuala Lumpur,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
99771953,Maxim Citilights,2017,1500,Sentul,Service Residence,3,2,2,1095,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No
